Date,Sentiment
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Negative
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Neutral
2022-07-08,Positive
2022-07-08,Neutral
2022-07-08,Negative
2022-07-08,Negative
2022-07-08,Negative
